I Connect 4 U
5,"Amir and Eli were awesome, and completed a big ethernet wiring project for us - 12 different drops over two stories with two different tight attic spaces. They are great communicators, professionals, and went the extra mile to make sure that the job was completed to our liking. We're planning on hiring them again for a security camera install, and would highly recommend I Connect 4 U!"
5,Amir came out and solved a problem for me that I thought was impossible. Will definitely be using him again very soon and would recommend
5,"Super happy with the amazing job they did. Excelente communication, on time, very professional, they did an extra mile helping me with a couple extra things. I definitely will recommend them and we will contact them again for sure."
5,Amir and his team are prompt at response to work and do an excellent job. They are hard working and do quality work with fair pricing.
5,The technician was a consummate professional and extremely talented and knowledgeable. I would not hesitate to invite him back into my home for assistance with future projects.
5,"Amir and Eli were awesome, and completed a big ethernet wiring project for us - 12 different drops over two stories with two different tight attic spaces. They are great communicators, professionals, and went the extra mile to make sure that the job was completed to our liking. We're planning on hiring them again for a security camera install, and would highly recommend I Connect 4 U!"
5,Amir came out and solved a problem for me that I thought was impossible. Will definitely be using him again very soon and would recommend
5,"Super happy with the amazing job they did. Excelente communication, on time, very professional, they did an extra mile helping me with a couple extra things. I definitely will recommend them and we will contact them again for sure."
5,Amir and his team are prompt at response to work and do an excellent job. They are hard working and do quality work with fair pricing.
5,The technician was a consummate professional and extremely talented and knowledgeable. I would not hesitate to invite him back into my home for assistance with future projects.
5,"Amir and Eli were awesome, and completed a big ethernet wiring project for us - 12 different drops over two stories with two different tight attic spaces. They are great communicators, professionals, and went the extra mile to make sure that the job was completed to our liking. We're planning on hiring them again for a security camera install, and would highly recommend I Connect 4 U!"
5,Amir came out and solved a problem for me that I thought was impossible. Will definitely be using him again very soon and would recommend
5,"Super happy with the amazing job they did. Excelente communication, on time, very professional, they did an extra mile helping me with a couple extra things. I definitely will recommend them and we will contact them again for sure."
5,Very kind and professional! Did a great job while navigating a not so easy set up and remained friendly despite it being a frustrating situation. Highly recommend!
5,Came out same day and comlpeted the job quickly and got everything working as I wanted it too. Would recommend Amir for wiring jobs.
5,They did a great job!! Everything was done in a timely manner and I will definitely be using them again.. these men are a jack of all trades!!
5,Needed help hanging a heavy mirror and Amir came through and got it done! Thanks again! It looks great!
5,"Outstanding service, I am actually looking to use him again very soon."
5,Very kind and professional! Did a great job while navigating a not so easy set up and remained friendly despite it being a frustrating situation. Highly recommend!
5,Came out same day and comlpeted the job quickly and got everything working as I wanted it too. Would recommend Amir for wiring jobs.
5,They did a great job!! Everything was done in a timely manner and I will definitely be using them again.. these men are a jack of all trades!!
5,Great service!! Both guys who came to mount our TV were very friendly and professional!
5,They did an awesome job! Will be using them for future projects!
5,Did a great job and quick. Will be hiring again for other projects.
5,They did a great job hanging my tv up above my fire place!
5,Accomplished task in short time and in a professional manner. Very satisfied!
5,Great service!! Both guys who came to mount our TV were very friendly and professional!
5,They did an awesome job! Will be using them for future projects!
5,Did a great job and quick. Will be hiring again for other projects.
5,They did a great job hanging my tv up above my fire place!
5,He and his partner were super professional and very helpful with the whole process. Thank you!
5,Responsive and great work quality. Will definitely use again.
5,Responded in 10 mins and came and did the job within 1 hour
5,He was very thorough in the work he did and he came well prepared as well. Happy to have my new dresser set up 😀
5,I will use them for my future jobs. Very easy to work this. Did a great job
5,He and his partner were super professional and very helpful with the whole process. Thank you!
5,Responsive and great work quality. Will definitely use again.
5,Responded in 10 mins and came and did the job within 1 hour
5,He was very thorough in the work he did and he came well prepared as well. Happy to have my new dresser set up 😀
5,"Fast, explained everything that he was doing and why. Very well pleased and would highly recommend him!"
5,Handled everything awesomely and for a super fair price
5,Amir did great i couldn’t have asked for more i would definitely recommend him to everyone he was probably the best technician experience we ever had great job clean professional on time helpful packed with whole lotta knowledge and plus all of that he loves what he dose so it makes it all better overall great experience great service definitely would use the service again
5,Amir helped us design and install our home theater for us!! The time and work invested into the renovation was smooth and turned out amazing. Definitely would recommend his services!! You wont be disappointed!!
5,I had amir install my home automation system for me and he gave me a new ethernet port right next to my bed stand so now I can work from bed :))))) super professional with best equipment and competitive price would definitely work with again
5,"Fast, explained everything that he was doing and why. Very well pleased and would highly recommend him!"
5,Handled everything awesomely and for a super fair price
5,Amir did great i couldn’t have asked for more i would definitely recommend him to everyone he was probably the best technician experience we ever had great job clean professional on time helpful packed with whole lotta knowledge and plus all of that he loves what he dose so it makes it all better overall great experience great service definitely would use the service again
5,Amir helped us design and install our home theater for us!! The time and work invested into the renovation was smooth and turned out amazing. Definitely would recommend his services!! You wont be disappointed!!
5,I had amir install my home automation system for me and he gave me a new ethernet port right next to my bed stand so now I can work from bed :))))) super professional with best equipment and competitive price would definitely work with again
5,"Fast, explained everything that he was doing and why. Very well pleased and would highly recommend him!"
1,"Contractor was provided the make and model of the playground equipment to be assembled. We agreed on a price and he said he could complete the job the following week, in time for my kid's birthday. On the day he was supposed to be there, he called 40 minutes before he was to arrive and said he looked into the playground more and thought it would take too long to assemble for the price we agreed upon. In a rush to get it done in time for my kid's birthday, I agreed to pay more. He said he had to finish another project and would be there soon. He never called back and never showed up. DO NOT USE THIS CONTRACTOR! He's not a man of his word. I had 2 friends willing to help the weekend before, but cancelled them when I decided to pay for the assembly. This guy left me hanging at the last minute and my kid got a half assembled playground on his birtday. Thanks for NOTHING!"
5,"great customer service, knowledgeable, great personality"
5,Great knowledgeable and on time
5,They were great. Did a fantastic job. 5 stars
5,Great work speedy response
1,"Contractor was provided the make and model of the playground equipment to be assembled. We agreed on a price and he said he could complete the job the following week, in time for my kid's birthday. On the day he was supposed to be there, he called 40 minutes before he was to arrive and said he looked into the playground more and thought it would take too long to assemble for the price we agreed upon. In a rush to get it done in time for my kid's birthday, I agreed to pay more. He said he had to finish another project and would be there soon. He never called back and never showed up. DO NOT USE THIS CONTRACTOR! He's not a man of his word. I had 2 friends willing to help the weekend before, but cancelled them when I decided to pay for the assembly. This guy left me hanging at the last minute and my kid got a half assembled playground on his birtday. Thanks for NOTHING!"
5,"great customer service, knowledgeable, great personality"
5,Great knowledgeable and on time
5,They were great. Did a fantastic job. 5 stars
5,Great work speedy response
1,"Contractor was provided the make and model of the playground equipment to be assembled. We agreed on a price and he said he could complete the job the following week, in time for my kid's birthday. On the day he was supposed to be there, he called 40 minutes before he was to arrive and said he looked into the playground more and thought it would take too long to assemble for the price we agreed upon. In a rush to get it done in time for my kid's birthday, I agreed to pay more. He said he had to finish another project and would be there soon. He never called back and never showed up. DO NOT USE THIS CONTRACTOR! He's not a man of his word. I had 2 friends willing to help the weekend before, but cancelled them when I decided to pay for the assembly. This guy left me hanging at the last minute and my kid got a half assembled playground on his birtday. Thanks for NOTHING!"
5,"great customer service, knowledgeable, great personality"
5,Great knowledgeable and on time
5,They were great. Did a fantastic job. 5 stars
5,Great work speedy response
5,Amazing experience! Fast and looks great!
5,👍
5,Got my Ethernet ports installed and working great.
5,Great job!
5,Great work!
5,Amazing experience! Fast and looks great!
5,👍
5,Got my Ethernet ports installed and working great.
5,Great job!
5,Great work!
5,Amazing experience! Fast and looks great!
5,👍
5,.
5,Amir was very personable and professional.
5,"Amir was very nice, on time, and did great work."
5,"Excellent job, very happy"
5,Great to work with!!
5,.
5,Amir was very personable and professional.
5,"Amir was very nice, on time, and did great work."
5,"Excellent job, very happy"
5,Great to work with!!
5,Came same day and did a great job.
5,Excellent work running data drop. Highly recommended
5,Done in timely manner
5,They worked fast and was good.
5,He did a great job! Very nice and professional
"
"
On Phase Electric LLC
5,"Very good, pleasant to work with, and he has a license here as a certified"
5,Chris did an excellent job hanging up my chandeliers. Very professional and would highly recommend for any
5,"Cris is a real pro. Quick quote, showed on time, fast and left zero construction scars or mess. Love that he is licensed and insured."
5,"Completely impressed with the electrical work Chris did on our home today! Top quality professional. We could not be happier with the 3 new caged ceiling fan/lights he installed in our kids’ bedrooms, as well as the new outlets he installed in a soon-to-be home office we are creating. Amazing work!"
5,I was desperate to find an
5,"Very good, pleasant to work with, and he has a license here as a certified"
5,Chris did an excellent job hanging up my chandeliers. Very professional and would highly recommend for any
5,"Cris is a real pro. Quick quote, showed on time, fast and left zero construction scars or mess. Love that he is licensed and insured."
5,"Completely impressed with the electrical work Chris did on our home today! Top quality professional. We could not be happier with the 3 new caged ceiling fan/lights he installed in our kids’ bedrooms, as well as the new outlets he installed in a soon-to-be home office we are creating. Amazing work!"
5,I was desperate to find an
5,"Very good, pleasant to work with, and he has a license here as a certified"
5,Chris did an excellent job hanging up my chandeliers. Very professional and would highly recommend for any
5,"Cris is a real pro. Quick quote, showed on time, fast and left zero construction scars or mess. Love that he is licensed and insured."
5,"Completely impressed with the electrical work Chris did on our home today! Top quality professional. We could not be happier with the 3 new caged ceiling fan/lights he installed in our kids’ bedrooms, as well as the new outlets he installed in a soon-to-be home office we are creating. Amazing work!"
5,I was desperate to find an
5,Chris was the only person out of 9 that I contacted that actually called me back. He came to do the estimate the next business day. The project was a hot mess. He tackled it efficiently and quickly. He was personable yet professional and very easy to work with. I will definently call him again and would refer him anytime. Great job!
5,"He showed up when he said he would, was careful to preserve the surrounding area, provided the basic wall repair material and the job was priced right!"
5,"Chris did an outstanding job rewiring two garage doors, hiding all wires in the walls. He also changed old florescent fixtures above my kitchen cabinets to LED lights. I will call him first if I ever need electrical work. Highly recommend Chris!"
5,Chris got in touch with me right away. Came out for an estimate in a day. Started the job a few days later. He did excellent work and was a true professional! I will definitely hire him again!
5,"Chris was great! He was quick and installed his own items in my home with no extra charge! Highly recommended, definitely use him if needed!!"
5,Chris was the only person out of 9 that I contacted that actually called me back. He came to do the estimate the next business day. The project was a hot mess. He tackled it efficiently and quickly. He was personable yet professional and very easy to work with. I will definently call him again and would refer him anytime. Great job!
5,"He showed up when he said he would, was careful to preserve the surrounding area, provided the basic wall repair material and the job was priced right!"
5,"Chris did an outstanding job rewiring two garage doors, hiding all wires in the walls. He also changed old florescent fixtures above my kitchen cabinets to LED lights. I will call him first if I ever need electrical work. Highly recommend Chris!"
5,Chris got in touch with me right away. Came out for an estimate in a day. Started the job a few days later. He did excellent work and was a true professional! I will definitely hire him again!
5,"Chris was great! He was quick and installed his own items in my home with no extra charge! Highly recommended, definitely use him if needed!!"
5,"Fabulous work, professional friendly and great value 10 stars"
5,"I wasn’t home, but my son was. The work wasn’t completely done according to my standard and Chris came back out and completed the work in a timely and exceptional manner! Real knowledgeable professional!"
5,Very knowledgeable. Got the job done. Was fair with price.
5,Chris was great to work with. Installed the ceiling fan in no time!
5,Chris was quick to respond and schedule. His work was quick and clean. Definitely would recommend
5,"Fabulous work, professional friendly and great value 10 stars"
5,"I wasn’t home, but my son was. The work wasn’t completely done according to my standard and Chris came back out and completed the work in a timely and exceptional manner! Real knowledgeable professional!"
5,Very knowledgeable. Got the job done. Was fair with price.
5,Chris was great to work with. Installed the ceiling fan in no time!
5,Chris was quick to respond and schedule. His work was quick and clean. Definitely would recommend
5,"Fabulous work, professional friendly and great value 10 stars"
5,"I wasn’t home, but my son was. The work wasn’t completely done according to my standard and Chris came back out and completed the work in a timely and exceptional manner! Real knowledgeable professional!"
5,Very knowledgeable. Got the job done. Was fair with price.
5,Chris was great to work with. Installed the ceiling fan in no time!
5,"Chris fit me into his schedule quickly, did a nice job, and made sure I understood everything."
5,Chris was very quick to respond and showed up on time. He was very nice to work with and did a great job!!!!
5,Chris came out when he said he would and did an excellent job installing my outside outlets.
5,Good guy that does great work
5,Fast and fair!
5,We were so impressed with On Phase Electric. Chris drive quite a distance (due to my error) to take on our project! He was thorough and completed a large task in one day while delivering the exact results we hoped for. We were also thankful his pricing was reasonable! Highly recommend and would use again!
5,"Chris responded to my request almost immediately and met me at my house within 45 minutes of me posting on Thumbtack. He identified the issue quickly, arranged for it to be repaired (a Phase blew and it needed to be repaired by my electricity provider), and went on his way. I will definitely use Chris again in the future."
5,"I received a quote and contact information from Chris within 10 minutes of submitting my information on Thumbtack. I needed service the same day. He came to my home and performed the service within 2 hours of my initial call. He was prompt, responsive, professional and very reasonably priced. He completed the job within one hour and even looked at another issue for me and fixed it for no additional charge. I highly recommend his service and will definitely be using him again in the near future."
5,I called Chris needing help with a dimmer switch in my daughters room and an older circuit breaker box. He responded immediately after I called him and was at my front door in 20 min. Chris diagnosed the problem quickly and repaired it within a half hour. Everything works perfect. I will definitely use him again. Very knowledgeable and personable!!
5,Did a great job diagnosing and fixing the problem for a very reasonable price. I'll use this company on my next project for sure.
5,We were so impressed with On Phase Electric. Chris drive quite a distance (due to my error) to take on our project! He was thorough and completed a large task in one day while delivering the exact results we hoped for. We were also thankful his pricing was reasonable! Highly recommend and would use again!
5,"Chris responded to my request almost immediately and met me at my house within 45 minutes of me posting on Thumbtack. He identified the issue quickly, arranged for it to be repaired (a Phase blew and it needed to be repaired by my electricity provider), and went on his way. I will definitely use Chris again in the future."
5,Did the repair quickly and affordable.
5,Great work
5,Awesome! Highly recommend!
5,Knows his business and does good work
4,.
5,Did the repair quickly and affordable.
5,Chris was very professional and very fair in price.
5,"Great job, excellent quality of work and very reasonable pricing. Thank you."
5,Chris was great. He explained everything he did which I really liked. Thanks
5,Installed a whole house surge protector and was just fantastic. I’m recommending Chris to all my family and friends.
5,Excellent service and value. I called one evening and he was here the next morning.
5,Chris was very professional and very fair in price.
"
"
Budget Exteriors
5,"From start to finish, working with Lou and Budget Exteriors couldn't have been easier. My building has been wanting to do siding for awhile but have always been unable to do it because of the price. When I talked to Lou, he generally made it feel like you knew him for years. He got us a great price on siding and the quality is top notch. Here's the kicker too, from delivery of the dumpster to departure was only 6 business days. Workers were unreal, one of them was literally on his knees sweeping up the debris from the yard. I couldn't be happier with the way this turned out! I will definitely use them in the future and will be recommending them to my friends and neighbors! Thanks again!  - Rick M. Dorchester, MA"
5,John and Lou and their crew were responsive and professional.I highly recommend Budget Eteriors for roof replacement.Great job thank you
5,"It was a real pleasure to work with the Budget Exteriors team. Communication was excellent. After talking to John, I could see where his approach to the job was going to give me the look and quality I wanted. The installation team were all really great folks. I couldn't believe how fast the installation went and how great it looks. Definitely recommend them."
4,"I love my windows, Angel and Ray were very professional, they still came even we had a winter storm the day of install, I know Lou tried to get me in his schedule as early as possible but it eventually got done. Thank you."
5,"We had Budget Extreiors install vinyl siding on an apartment building that we own. They did a great job. I cannot believe the transformation. Very happy with the quality of the work. It was a large building, installation took about a week and a half. They will be getting more of my business. I heard they also do windows too."
5,"From start to finish, working with Lou and Budget Exteriors couldn't have been easier. My building has been wanting to do siding for awhile but have always been unable to do it because of the price. When I talked to Lou, he generally made it feel like you knew him for years. He got us a great price on siding and the quality is top notch. Here's the kicker too, from delivery of the dumpster to departure was only 6 business days. Workers were unreal, one of them was literally on his knees sweeping up the debris from the yard. I couldn't be happier with the way this turned out! I will definitely use them in the future and will be recommending them to my friends and neighbors! Thanks again!  - Rick M. Dorchester, MA"
5,John and Lou and their crew were responsive and professional.I highly recommend Budget Eteriors for roof replacement.Great job thank you
5,"It was a real pleasure to work with the Budget Exteriors team. Communication was excellent. After talking to John, I could see where his approach to the job was going to give me the look and quality I wanted. The installation team were all really great folks. I couldn't believe how fast the installation went and how great it looks. Definitely recommend them."
4,"I love my windows, Angel and Ray were very professional, they still came even we had a winter storm the day of install, I know Lou tried to get me in his schedule as early as possible but it eventually got done. Thank you."
5,"We had Budget Extreiors install vinyl siding on an apartment building that we own. They did a great job. I cannot believe the transformation. Very happy with the quality of the work. It was a large building, installation took about a week and a half. They will be getting more of my business. I heard they also do windows too."
5,"From start to finish, working with Lou and Budget Exteriors couldn't have been easier. My building has been wanting to do siding for awhile but have always been unable to do it because of the price. When I talked to Lou, he generally made it feel like you knew him for years. He got us a great price on siding and the quality is top notch. Here's the kicker too, from delivery of the dumpster to departure was only 6 business days. Workers were unreal, one of them was literally on his knees sweeping up the debris from the yard. I couldn't be happier with the way this turned out! I will definitely use them in the future and will be recommending them to my friends and neighbors! Thanks again!  - Rick M. Dorchester, MA"
5,John and Lou and their crew were responsive and professional.I highly recommend Budget Eteriors for roof replacement.Great job thank you
5,"It was a real pleasure to work with the Budget Exteriors team. Communication was excellent. After talking to John, I could see where his approach to the job was going to give me the look and quality I wanted. The installation team were all really great folks. I couldn't believe how fast the installation went and how great it looks. Definitely recommend them."
5,"Working with Lou, Gail and team was such a great experience. They met our project’s expectations and final product was absolutely stunning. They replaced old faux brick with new Portsmouth Shakes siding on 2 sections of the house and we’re very pleased with the outcome and workmanship. It was a great decision to choose them, the team is honest, professional, punctual and very clean. Everything was done well beyond our satisfaction. We hope to have other projects in the near future as we look forward to working with them again. Thank you for the A+++ service. Undoubtedly a 10 out of 10."
5,"Budget Exteriors replaced the rubber roof on our 5 car garage and installed a gutter that I requested kind of last minute—all done very much to my satisfaction and timely. The only thing we had to wait for was the permit (well, we’re talking Boston…). I especially appreciated their responsiveness throughout the whole thing."
5,"The whole budget team was great start to finish.John and Lou maintained solid communication and Angel and Ray faced some rough weather and pushed through to deliver a great and production the end. Roof, siding and windows all in one shot. I wouldn’t hesitate to use budget again."
5,"Budget Exteriors was great to work with. They came on time and left the place clean, and did nice work for a reasonable price. I called them to help me out of a jam when the new window I had order in June was back ordered until December(!). I was halfway through demo, expecting the window MUCH sooner, and was looking at going into winter with the back of my house half ripped apart.   Lou and Angel came, framed in the window, put on the cedar shingle siding, matched up some misaligned basketweave on the corner, and competed all the finish work, then came back later once the window finally arrived to install it. They even put new trim on an adjacent window to match.   I would definitely hire them again."
5,"Our house was in rough shape and needed all the rotten boards replaced under the gutters. They completed the job in two days. They were professional, friendly and left the job spotless. We didn't find any issues with the job. It was done great. I highly recommend them."
5,Budget Exteriors did a great job replacing three hopper windows in our basement and two missing pieces of siding from our house. Everybody at Budget Exteriors was friendly and easy to work with. We would happily work with them again.
5,I hired Budget Exteriors to replace 6 basement windows and would definitely hire them again for future projects. My job was relatively small for window replacements but John was able to give me a good price and Angel was meticulous with the install. Budget Exteriors was great to work with and I would recommend them over any of the national window companies.
5,"I've been looking for a contractor to replace siding on a few walls of our house and ended up working with Budget Exteriors after quite a bit of search. The initial communication and estimates were seamless, done in time we agreed to, no delays, no reminders. The estimate wasn't the lowest I got, but still very reasonable and competitive. The work crew was good as well, everything was done very quickly and looked good along the way. We encountered a little unexpected problem during the installation, which they addressed quickly and without any questions.  All in all, very satisfied and would not hesitate to work with them again."
5,"I had contacted another roofing company in May about doing my roof . they told me that I was on there list to be done. I waited three months calling several times to be told ""Your on the list."" In August I called Budget and within 48 hours had an estimate and within 3 weeks had a new roof. The crew came out on the hottest day in August and put on a new roof in one day. They were professional and cleaned up exceptionally well. Very pleased with this company and would definitely have them do more work for when needed. Moira Toscano Roslindale MA"
5,"Was on time, very responsive and when they left there was not a leaf to be found in the yard. Some of my neighbors have even asked who I had because it was so clean."
1,"The individual showed up late without informing me or apologizing. Upon reviewing the job, he continued to tell me he couldn’t do what I was asking but didn’t offer a reasonable solution. He sent me a couple of texts two days later telling me I shouldn’t proceed as planned again with no solution. I never received an estimate. Terrible!!!!"
1,"They forgot to complete a portion of my roof per my contract. I was told that they would come back and complete it since their workers made the mistake. It has been 5 months!! I was told it’s an hour job, and I had to wait my turn. When they charged me 10k they were here within a week!! Unprofessional, and I will be reaching out to a lawyer."
1,"We signed a contract for siding replacement in May 2021 and received no follow up or timeline for the job for six months. The excuse was that the city hadn’t issued a permit. Hundreds of houses in our neighborhood receive permits within days and other contractors informed us this is a non-issue and work can be started as long as the permit application is processed. Budget kept us waiting for six months and the only contact was with the estimator sent inappropriate emails with extremely unprofessional behavior. Our siding deteriorated and our house is leaking from storms, so we are left with no choice but to find a competent contractor who can do this job quickly. Budget has yet to return our deposit after the six month wait."
5,"John was amazing, honest, organized and helpful at explaining roofing basic and important info, giving me a free quote. I loved how flexible they were with rescheduling. Unfortunately wasn’t able to move forward with their service because there was a lot to do on my roof and it was pricey for us at the moment."
5,Budget exterior did a great job! we have new insulated windows which means less noise from the neighborhood! They were responsive and gave us a reasonable price! will call them for the rest of the windows soon!
1,"The individual showed up late without informing me or apologizing. Upon reviewing the job, he continued to tell me he couldn’t do what I was asking but didn’t offer a reasonable solution. He sent me a couple of texts two days later telling me I shouldn’t proceed as planned again with no solution. I never received an estimate. Terrible!!!!"
1,"They forgot to complete a portion of my roof per my contract. I was told that they would come back and complete it since their workers made the mistake. It has been 5 months!! I was told it’s an hour job, and I had to wait my turn. When they charged me 10k they were here within a week!! Unprofessional, and I will be reaching out to a lawyer."
1,"We signed a contract for siding replacement in May 2021 and received no follow up or timeline for the job for six months. The excuse was that the city hadn’t issued a permit. Hundreds of houses in our neighborhood receive permits within days and other contractors informed us this is a non-issue and work can be started as long as the permit application is processed. Budget kept us waiting for six months and the only contact was with the estimator sent inappropriate emails with extremely unprofessional behavior. Our siding deteriorated and our house is leaking from storms, so we are left with no choice but to find a competent contractor who can do this job quickly. Budget has yet to return our deposit after the six month wait."
5,"John was amazing, honest, organized and helpful at explaining roofing basic and important info, giving me a free quote. I loved how flexible they were with rescheduling. Unfortunately wasn’t able to move forward with their service because there was a lot to do on my roof and it was pricey for us at the moment."
5,Budget exterior did a great job! we have new insulated windows which means less noise from the neighborhood! They were responsive and gave us a reasonable price! will call them for the rest of the windows soon!
1,"The individual showed up late without informing me or apologizing. Upon reviewing the job, he continued to tell me he couldn’t do what I was asking but didn’t offer a reasonable solution. He sent me a couple of texts two days later telling me I shouldn’t proceed as planned again with no solution. I never received an estimate. Terrible!!!!"
1,"They forgot to complete a portion of my roof per my contract. I was told that they would come back and complete it since their workers made the mistake. It has been 5 months!! I was told it’s an hour job, and I had to wait my turn. When they charged me 10k they were here within a week!! Unprofessional, and I will be reaching out to a lawyer."
1,"We signed a contract for siding replacement in May 2021 and received no follow up or timeline for the job for six months. The excuse was that the city hadn’t issued a permit. Hundreds of houses in our neighborhood receive permits within days and other contractors informed us this is a non-issue and work can be started as long as the permit application is processed. Budget kept us waiting for six months and the only contact was with the estimator sent inappropriate emails with extremely unprofessional behavior. Our siding deteriorated and our house is leaking from storms, so we are left with no choice but to find a competent contractor who can do this job quickly. Budget has yet to return our deposit after the six month wait."
5,"John was amazing, honest, organized and helpful at explaining roofing basic and important info, giving me a free quote. I loved how flexible they were with rescheduling. Unfortunately wasn’t able to move forward with their service because there was a lot to do on my roof and it was pricey for us at the moment."
5,We hired Budget exteriors to complete our home siding project. From start to finish their team was phenomenal! We received 5 quotes and Budget Exteriors beat all of their competition in both quality and price. Their team came within the planned time frame and communication was great! They restored our 120+ year home with detached garage with such great care. I would highly recommend Budget Exteriors to anyone looking for a quality home siding professional!
5,"Lou replaced the fiber-cement siding on my house. I am very happy with the work he did. The siding looks very neat. The project was completed in a timely manner. The communication was great: Lou was very responsive to my emails and calls, and he was very clear explaining the process and setting expectations."
5,I needed my roof shoveled fro the impending blizzard and Louis had a crew out there the afternoon I called him! Good and quick work!
5,"I had consultations with a number of contractors before selecting Budget Exteriors. Lou was very professional, responded to emails and phone calls within 24 hrs, and gave me a number of references. I went on-site to one of his references to verify that the job was done well.  Lou came in with the lowest estimate, even accounting for the cost of the siding proposed by various contractors. Even though the project took longer than estimated (an old, warped house is difficult to side properly) the job was done well and neighbors have stopped by to praise the work. Also, Lou does not nickel and dime, his word is reliable. Of course, do get everything in writing before starting the project.  I believe Lou does not directly employ the 3-5 crews that work for him; they are subcontracted. That's the only thing I didn't know at the outset. They did a great job though. Your results may vary with the crew you get."
5,I was extremely satisfied with the quality of the work as well as the pricer the overall job.
5,We hired Budget exteriors to complete our home siding project. From start to finish their team was phenomenal! We received 5 quotes and Budget Exteriors beat all of their competition in both quality and price. Their team came within the planned time frame and communication was great! They restored our 120+ year home with detached garage with such great care. I would highly recommend Budget Exteriors to anyone looking for a quality home siding professional!
5,"Lou replaced the fiber-cement siding on my house. I am very happy with the work he did. The siding looks very neat. The project was completed in a timely manner. The communication was great: Lou was very responsive to my emails and calls, and he was very clear explaining the process and setting expectations."
5,they were there the next day for an estimate
3,Happy with the window installation but they could do much better on customer service and responsiveness.
5,"Amazing price, great work, easy process - looks fabulous!"
5,"Miscommunication, these guys are great."
5,Windows look great— job was completed thoroughly and I’d use them again for my other windows.
5,they were there the next day for an estimate
5,Roof looks great and they got it done promptly. We're very responsive and accommodating.
5,"The job was done quickly, and professionally. I would highly recomend Budget Exteriors for you renovations."
5,Thank you!
5,"Always in time, great clean up daily. Vey responsive."
1,When I called the company they said they could replace my windows with Harvey windows. So I made an appointment for them to come out and give me a price. The gentleman surveyed my windows and told me he could get Harvey's windows in 4 to 6 weeks. While talking I mention I replaced one of the windows in my house myself. He asked why I wasn't replacing the 2 windows I asked them to replace. He said he would get a price to me asap. One week later I left multiple messages for them to get back with a quote. They finally called and said they couldn't find the price of harvey windows but he would definitely get back to me in a couple days. 2 weeks later still no quote. They wasted my time.
4,They did a satisfactory job !
5,Very responsive
